  1.0495000e+004  1.2868230e-001
  1.0504000e+004  1.3435263e-001
  1.0513000e+004  1.2350385e-001
  1.0522000e+004  1.2851834e-001
  1.0531000e+004  1.2567634e-001
  1.0540000e+004  1.2667377e-001
  1.0549000e+004  1.2567634e-001
  1.0558000e+004  1.2083948e-001
  1.0567000e+004  1.2734328e-001
  1.0576000e+004  1.2667377e-001
  1.0585000e+004  1.2234246e-001
  1.0594000e+004  1.2118107e-001
  1.0603000e+004  1.2118107e-001
  1.0612000e+004  1.2701536e-001
  1.0621000e+004  1.2768487e-001
  1.0630000e+004  1.2518446e-001
  1.0639000e+004  1.2467891e-001
  1.0648000e+004  1.2984369e-001
  1.0657000e+004  1.3218014e-001
  1.0666000e+004  1.2734328e-001
  1.0675000e+004  1.2817675e-001
  1.0684000e+004  1.1433568e-001
  1.0693000e+004  1.2984369e-001
  1.0702000e+004  1.1549708e-001
  1.0711000e+004  1.2685140e-001
  1.0720000e+004  1.2817675e-001
  1.0729000e+004  1.2317593e-001
  1.0738000e+004  1.2016997e-001
  1.0747000e+004  1.2067552e-001
  1.0756000e+004  1.1700005e-001
  1.0765000e+004  1.1600262e-001
  1.0774000e+004  1.1383014e-001
  1.0783000e+004  1.1833907e-001
  1.0792000e+004  1.2016997e-001
  1.0801000e+004  1.1783352e-001
  1.0810000e+004  1.1616658e-001
  1.0819000e+004  1.0449801e-001
  1.0828000e+004  1.1083784e-001
  1.0837000e+004  1.1533311e-001
  1.0846000e+004  1.1933650e-001
  1.0855000e+004  1.1350221e-001
  1.0864000e+004  1.1449964e-001
  1.0873000e+004  1.1549708e-001
  1.0882000e+004  1.1132973e-001
  1.0891000e+004  1.0683445e-001
  1.0900000e+004  1.1533311e-001
  1.0909000e+004  1.1449964e-001
  1.0918000e+004  1.1234082e-001
  1.0927000e+004  1.1516915e-001
  1.0936000e+004  1.1333825e-001
  1.0945000e+004  1.1917254e-001
  1.0954000e+004  1.1216320e-001
  1.0963000e+004  1.1000437e-001
  1.0972000e+004  1.1299667e-001
  1.0981000e+004  1.1484123e-001
  1.0990000e+004  1.0649287e-001
  1.0999000e+004  1.1866699e-001
  1.1008000e+004  1.1083784e-001
  1.1017000e+004  1.1132973e-001
  1.1026000e+004  1.1616658e-001
  1.1035000e+004  1.1717768e-001
  1.1044000e+004  1.1199923e-001
  1.1053000e+004  1.1183527e-001
  1.1062000e+004  1.1083784e-001
  1.1071000e+004  1.1100180e-001
  1.1080000e+004  1.1033229e-001
  1.1089000e+004  1.1317429e-001
  1.1098000e+004  1.1567470e-001
  1.1107000e+004  1.2083948e-001
  1.1116000e+004  1.0833743e-001
  1.1125000e+004  1.1216320e-001
  1.1134000e+004  1.0565940e-001
  1.1143000e+004  1.1366617e-001
  1.1152000e+004  1.1650817e-001
  1.1161000e+004  1.1449964e-001
  1.1170000e+004  1.1150735e-001
  1.1179000e+004  1.0833743e-001
  1.1188000e+004  1.1132973e-001
  1.1197000e+004  1.0966279e-001
  1.1206000e+004  1.1484123e-001
  1.1215000e+004  1.1516915e-001
  1.1224000e+004  1.1567470e-001
  1.1233000e+004  1.2317593e-001
  1.1242000e+004  1.2034760e-001
  1.1251000e+004  1.0649287e-001
  1.1260000e+004  1.1266874e-001
  1.1269000e+004  1.1600262e-001
  1.1278000e+004  1.0866535e-001
  1.1287000e+004  1.0582336e-001
  1.1296000e+004  1.1516915e-001
  1.1305000e+004  1.2417336e-001
  1.1314000e+004  1.1083784e-001
  1.1323000e+004  1.1383014e-001
  1.1332000e+004  9.7652621e-002
  1.1341000e+004  1.0433404e-001
  1.1350000e+004  1.0033066e-001
  1.1359000e+004  1.0667049e-001
  1.1368000e+004  9.6491228e-002
  1.1377000e+004  1.0183363e-001
  1.1386000e+004  1.0332295e-001
  1.1395000e+004  1.0415642e-001
  1.1404000e+004  1.0015303e-001
  1.1413000e+004  1.0332295e-001
  1.1422000e+004  1.0616495e-001
  1.1431000e+004  1.1449964e-001
  1.1440000e+004  1.0232552e-001
  1.1449000e+004  9.4154779e-002
  1.1458000e+004  1.0350057e-001
  1.1467000e+004  9.8991638e-002
  1.1476000e+004  9.3826857e-002
  1.1485000e+004  9.2487840e-002
  1.1494000e+004  9.5493797e-002
  1.1503000e+004  9.5985681e-002
  1.1512000e+004  9.6655189e-002
  1.1521000e+004  9.0820900e-002
  1.1530000e+004  9.4824288e-002
  1.1539000e+004  9.4318741e-002
  1.1548000e+004  9.2146253e-002
  1.1557000e+004  9.1654370e-002
  1.1566000e+004  9.2323878e-002
  1.1575000e+004  9.3157348e-002
  1.1584000e+004  9.4660327e-002
  1.1593000e+004  9.6819151e-002
  1.1602000e+004  9.5152211e-002
  1.1611000e+004  9.3157348e-002
  1.1620000e+004  1.0183363e-001
  1.1629000e+004  9.5657758e-002
  1.1638000e+004  9.8663715e-002
  1.1647000e+004  9.7488659e-002
  1.1656000e+004  1.0098650e-001
  1.1665000e+004  9.7324698e-002
  1.1674000e+004  9.2993387e-002
  1.1683000e+004  9.6491228e-002
  1.1692000e+004  9.5821719e-002
  1.1701000e+004  9.6149642e-002
  1.1710000e+004  9.6655189e-002
  1.1719000e+004  9.6327267e-002
  1.1728000e+004  1.0015303e-001
  1.1737000e+004  1.0632891e-001
  1.1746000e+004  9.5316172e-002
  1.1755000e+004  9.1312784e-002
  1.1764000e+004  9.1148822e-002
  1.1773000e+004  9.4988249e-002
  1.1782000e+004  9.1148822e-002
  1.1791000e+004  9.1148822e-002
  1.1800000e+004  9.4154779e-002
  1.1809000e+004  9.2146253e-002
  1.1818000e+004  9.2815762e-002
  1.1827000e+004  9.2815762e-002
  1.1836000e+004  8.8648412e-002
  1.1845000e+004  9.6327267e-002
  1.1854000e+004  9.2993387e-002
  1.1863000e+004  9.9319561e-002
  1.1872000e+004  9.2487840e-002
  1.1881000e+004  8.9153960e-002
  1.1890000e+004  8.2814123e-002
  1.1899000e+004  8.6981472e-002
  1.1908000e+004  9.1654370e-002
  1.1917000e+004  9.2815762e-002
  1.1926000e+004  8.7650981e-002
  1.1935000e+004  8.7978904e-002
  1.1944000e+004  8.9317921e-002
  1.1953000e+004  8.9987430e-002
  1.1962000e+004  8.7650981e-002
  1.1971000e+004  7.8141225e-002
  1.1980000e+004  8.6653550e-002
  1.1989000e+004  9.1982292e-002
  1.1998000e+004  9.5152211e-002
  1.2007000e+004  9.0151391e-002
  1.2016000e+004  9.7324698e-002
  1.2025000e+004  8.7145434e-002
  1.2034000e+004  8.8484451e-002
  1.2043000e+004  8.8484451e-002
  1.2052000e+004  9.0656938e-002
  1.2061000e+004  9.2815762e-002
  1.2070000e+004  8.4645024e-002
  1.2079000e+004  8.3647593e-002
  1.2088000e+004  9.8322129e-002
  1.2097000e+004  8.9645844e-002
  1.2106000e+004  9.1818331e-002
  1.2115000e+004  9.5152211e-002
  1.2124000e+004  8.6981472e-002
  1.2133000e+004  8.3975515e-002
  1.2142000e+004  9.3485271e-002
  1.2151000e+004  8.9317921e-002
  1.2160000e+004  8.6475925e-002
  1.2169000e+004  8.7978904e-002
  1.2178000e+004  9.4154779e-002
  1.2187000e+004  9.0984861e-002
  1.2196000e+004  9.2323878e-002
  1.2205000e+004  8.6981472e-002
  1.2214000e+004  8.6311964e-002
  1.2223000e+004  7.8469148e-002
  1.2232000e+004  7.9808165e-002
  1.2241000e+004  7.6802208e-002
  1.2250000e+004  7.7977264e-002
  1.2259000e+004  7.7307755e-002
  1.2268000e+004  7.4971307e-002
  1.2277000e+004  7.5312893e-002
  1.2286000e+004  6.7634038e-002
  1.2295000e+004  8.1639067e-002
  1.2304000e+004  7.7143794e-002
  1.2313000e+004  7.7307755e-002
  1.2322000e+004  7.9316281e-002
  1.2331000e+004  7.7143794e-002
  1.2340000e+004  7.5804777e-002
  1.2349000e+004  8.1816691e-002
  1.2358000e+004  7.4971307e-002
  1.2367000e+004  8.3975515e-002
  1.2376000e+004  8.2978084e-002
  1.2385000e+004  8.4153140e-002
  1.2394000e+004  8.5642455e-002
  1.2403000e+004  9.2146253e-002
  1.2412000e+004  8.0641635e-002
  1.2421000e+004  8.7814942e-002
  1.2430000e+004  7.9138657e-002
  1.2439000e+004  7.5640815e-002
  1.2448000e+004  7.5312893e-002
  1.2457000e+004  7.4971307e-002
  1.2466000e+004  7.2306936e-002
  1.2475000e+004  7.7143794e-002
  1.2484000e+004  7.5476854e-002
  1.2493000e+004  7.3632289e-002
  1.2502000e+004  7.6638247e-002
  1.2511000e+004  7.1637427e-002
  1.2520000e+004  7.5804777e-002
  1.2529000e+004  7.9808165e-002
  1.2538000e+004  7.4971307e-002
  1.2547000e+004  8.1475105e-002
  1.2556000e+004  8.4317101e-002
  1.2565000e+004  7.9316281e-002
  1.2574000e+004  7.4643384e-002
  1.2583000e+004  7.7977264e-002
  1.2592000e+004  8.5820080e-002
  1.2601000e+004  8.7309395e-002
  1.2610000e+004  8.5642455e-002
  1.2619000e+004  8.4153140e-002
  1.2628000e+004  8.4808985e-002
  1.2637000e+004  8.6981472e-002
  1.2646000e+004  7.9480243e-002
  1.2655000e+004  8.5314532e-002
  1.2664000e+004  9.1654370e-002
  1.2673000e+004  9.0315352e-002
  1.2682000e+004  9.1148822e-002
  1.2691000e+004  9.0820900e-002
  1.2700000e+004  9.1148822e-002
  1.2709000e+004  8.9481882e-002
  1.2718000e+004  1.0683445e-001
  1.2727000e+004  9.6655189e-002
  1.2736000e+004  9.7488659e-002
  1.2745000e+004  9.4988249e-002
  1.2754000e+004  9.3826857e-002
  1.2763000e+004  9.4824288e-002
  1.2772000e+004  9.6983112e-002
  1.2781000e+004  9.3826857e-002
  1.2790000e+004  9.9497185e-002
  1.2799000e+004  1.0015303e-001
  1.2808000e+004  1.1016833e-001
  1.2817000e+004  1.1433568e-001
  1.2826000e+004  1.1317429e-001
  1.2835000e+004  1.1066022e-001
  1.2844000e+004  1.0866535e-001
  1.2853000e+004  1.2201454e-001
  1.2862000e+004  1.1917254e-001
  1.2871000e+004  1.1817511e-001
  1.2880000e+004  1.2234246e-001
  1.2889000e+004  1.2518446e-001
  1.2898000e+004  1.2134503e-001
  1.2907000e+004  1.2584030e-001
  1.2916000e+004  1.2768487e-001
  1.2925000e+004  1.2967973e-001
  1.2934000e+004  1.2433732e-001
  1.2943000e+004  1.2451495e-001
  1.2952000e+004  1.2433732e-001
  1.2961000e+004  1.2650981e-001
  1.2970000e+004  1.3118271e-001
  1.2979000e+004  1.2634585e-001
  1.2988000e+004  1.2317593e-001
  1.2997000e+004  1.2601793e-001
  1.3006000e+004  1.2834071e-001
  1.3015000e+004  1.2868230e-001
  1.3024000e+004  1.3002131e-001
  1.3033000e+004  1.2567634e-001
  1.3042000e+004  1.2118107e-001
  1.3051000e+004  1.2051156e-001
  1.3060000e+004  1.2951577e-001
  1.3069000e+004  1.2917418e-001
  1.3078000e+004  1.3151063e-001
  1.3087000e+004  1.3368312e-001
  1.3096000e+004  1.3134667e-001
  1.3105000e+004  1.2868230e-001
  1.3114000e+004  1.3101875e-001
  1.3123000e+004  1.4219544e-001
  1.3132000e+004  1.2967973e-001
  1.3141000e+004  1.2801279e-001
  1.3150000e+004  1.3051320e-001
  1.3159000e+004  1.3101875e-001
  1.3168000e+004  1.3801443e-001
  1.3177000e+004  1.3735858e-001
  1.3186000e+004  1.4035088e-001
  1.3195000e+004  1.3535006e-001
  1.3204000e+004  1.2333989e-001
  1.3213000e+004  1.2768487e-001
  1.3222000e+004  1.2201454e-001
  1.3231000e+004  1.2851834e-001
  1.3240000e+004  1.2317593e-001
  1.3249000e+004  1.2851834e-001
  1.3258000e+004  1.2267038e-001
  1.3267000e+004  1.2267038e-001
  1.3276000e+004  1.2951577e-001
  1.3285000e+004  1.2834071e-001
  1.3294000e+004  1.2518446e-001
  1.3303000e+004  1.2467891e-001
  1.3312000e+004  1.2584030e-001
  1.3321000e+004  1.2851834e-001
  1.3330000e+004  1.2301197e-001
  1.3339000e+004  1.2667377e-001
  1.3348000e+004  1.1783352e-001
  1.3357000e+004  1.1549708e-001
  1.3366000e+004  1.1283270e-001
  1.3375000e+004  1.2284801e-001
  1.3384000e+004  1.2201454e-001
  1.3393000e+004  1.1650817e-001
  1.3402000e+004  1.2183691e-001
  1.3411000e+004  1.2118107e-001
  1.3420000e+004  1.1984205e-001
  1.3429000e+004  1.1750560e-001
  1.3438000e+004  1.2717932e-001
  1.3447000e+004  1.2333989e-001
  1.3456000e+004  1.1766956e-001
  1.3465000e+004  1.2083948e-001
  1.3474000e+004  1.1150735e-001
  1.3483000e+004  1.2685140e-001
  1.3492000e+004  1.1250478e-001
  1.3501000e+004  1.1016833e-001
  1.3510000e+004  1.1433568e-001
  1.3519000e+004  1.1549708e-001
  1.3528000e+004  1.1199923e-001
  1.3537000e+004  1.1183527e-001
  1.3546000e+004  1.1199923e-001
  1.3555000e+004  1.0815981e-001
  1.3564000e+004  1.1167131e-001
  1.3573000e+004  1.1783352e-001
  1.3582000e+004  1.1634421e-001
  1.3591000e+004  1.1183527e-001
  1.3600000e+004  1.1266874e-001
  1.3609000e+004  1.1817511e-001
  1.3618000e+004  1.1634421e-001
  1.3627000e+004  1.0082254e-001
  1.3636000e+004  9.9825108e-002
  1.3645000e+004  9.1312784e-002
  1.3654000e+004  9.8827677e-002
  1.3663000e+004  1.0565940e-001
  1.3672000e+004  1.0815981e-001
  1.3681000e+004  1.1167131e-001
  1.3690000e+004  1.0116413e-001
  1.3699000e+004  1.0015303e-001
  1.3708000e+004  9.0656938e-002
  1.3717000e+004  9.5316172e-002
  1.3726000e+004  1.0015303e-001
  1.3735000e+004  9.5657758e-002
  1.3744000e+004  9.5821719e-002
  1.3753000e+004  9.6149642e-002
  1.3762000e+004  9.1490408e-002
  1.3771000e+004  9.7324698e-002
  1.3780000e+004  9.1312784e-002
  1.3789000e+004  9.6491228e-002
  1.3798000e+004  9.4154779e-002
  1.3807000e+004  9.7488659e-002
  1.3816000e+004  9.2993387e-002
  1.3825000e+004  9.0479314e-002
  1.3834000e+004  1.0415642e-001
  1.3843000e+004  8.8989998e-002
  1.3852000e+004  9.2993387e-002
  1.3861000e+004  9.6819151e-002
  1.3870000e+004  9.6491228e-002
  1.3879000e+004  9.1312784e-002
  1.3888000e+004  9.1148822e-002
  1.3897000e+004  9.5316172e-002
  1.3906000e+004  9.4988249e-002
  1.3915000e+004  9.8158168e-002
  1.3924000e+004  9.6655189e-002
  1.3933000e+004  9.1654370e-002
  1.3942000e+004  8.9153960e-002
  1.3951000e+004  1.0065858e-001
  1.3960000e+004  9.5316172e-002
  1.3969000e+004  9.5316172e-002
  1.3978000e+004  9.8322129e-002
  1.3987000e+004  9.3649232e-002
  1.3996000e+004  9.5316172e-002
  1.4005000e+004  9.8991638e-002
  1.4014000e+004  9.5657758e-002
  1.4023000e+004  9.1490408e-002
  1.4032000e+004  9.2146253e-002
  1.4041000e+004  8.9823468e-002
  1.4050000e+004  9.3485271e-002
  1.4059000e+004  9.7324698e-002
  1.4068000e+004  9.4988249e-002
  1.4077000e+004  9.1818331e-002
  1.4086000e+004  9.2323878e-002
  1.4095000e+004  9.3649232e-002
  1.4104000e+004  9.6491228e-002
  1.4113000e+004  1.0332295e-001
  1.4122000e+004  9.4482702e-002
  1.4131000e+004  9.1312784e-002
  1.4140000e+004  8.9645844e-002
  1.4149000e+004  9.1312784e-002
  1.4158000e+004  9.1654370e-002
  1.4167000e+004  8.9481882e-002
  1.4176000e+004  8.8812374e-002
  1.4185000e+004  9.0479314e-002
  1.4194000e+004  9.2146253e-002
  1.4203000e+004  8.8648412e-002
  1.4212000e+004  8.4153140e-002
  1.4221000e+004  8.5642455e-002
  1.4230000e+004  8.9823468e-002
  1.4239000e+004  8.5314532e-002
  1.4248000e+004  9.4154779e-002
  1.4257000e+004  9.4318741e-002
  1.4266000e+004  8.8812374e-002
  1.4275000e+004  9.3826857e-002
  1.4284000e+004  9.1490408e-002
  1.4293000e+004  9.0820900e-002
  1.4302000e+004  9.0820900e-002
  1.4311000e+004  8.3647593e-002
  1.4320000e+004  8.5820080e-002
  1.4329000e+004  9.1148822e-002
  1.4338000e+004  8.6311964e-002
  1.4347000e+004  9.2651801e-002
  1.4356000e+004  8.4481062e-002
  1.4365000e+004  8.2978084e-002
  1.4374000e+004  8.4645024e-002
  1.4383000e+004  8.5820080e-002
  1.4392000e+004  8.7309395e-002
  1.4401000e+004  8.9823468e-002
  1.4410000e+004  8.0313713e-002
  1.4419000e+004  9.0656938e-002
  1.4428000e+004  8.3975515e-002
  1.4437000e+004  8.5478494e-002
  1.4446000e+004  9.5316172e-002
  1.4455000e+004  9.0984861e-002
  1.4464000e+004  8.9317921e-002
  1.4473000e+004  8.3975515e-002
  1.4482000e+004  9.0479314e-002
  1.4491000e+004  8.6148002e-002
  1.4500000e+004  8.8648412e-002
  1.4509000e+004  8.6653550e-002
  1.4518000e+004  8.9481882e-002
  1.4527000e+004  8.6981472e-002
  1.4536000e+004  9.0151391e-002
  1.4545000e+004  9.4482702e-002
  1.4554000e+004  8.8484451e-002
  1.4563000e+004  8.5642455e-002
  1.4572000e+004  7.9972127e-002
  1.4581000e+004  8.0641635e-002
  1.4590000e+004  8.6148002e-002
  1.4599000e+004  9.0656938e-002
  1.4608000e+004  8.1980653e-002
  1.4617000e+004  8.2814123e-002
  1.4626000e+004  7.8810734e-002
  1.4635000e+004  9.0984861e-002
  1.4644000e+004  8.6653550e-002
  1.4653000e+004  8.3319670e-002
  1.4662000e+004  8.2814123e-002
  1.4671000e+004  8.2650161e-002
  1.4680000e+004  8.4986610e-002
  1.4689000e+004  8.6148002e-002
  1.4698000e+004  7.8810734e-002
  1.4707000e+004  8.6311964e-002
  1.4716000e+004  8.3975515e-002
  1.4725000e+004  8.8156528e-002
  1.4734000e+004  8.1475105e-002
  1.4743000e+004  9.1490408e-002
  1.4752000e+004  7.4643384e-002
  1.4761000e+004  8.0983221e-002
  1.4770000e+004  8.7487020e-002
  1.4779000e+004  8.3142045e-002
  1.4788000e+004  8.6653550e-002
  1.4797000e+004  8.8812374e-002
  1.4806000e+004  8.1475105e-002
  1.4815000e+004  7.6474285e-002
  1.4824000e+004  8.3142045e-002
  1.4833000e+004  8.8156528e-002
  1.4842000e+004  9.0315352e-002
  1.4851000e+004  8.3483631e-002
  1.4860000e+004  8.2814123e-002
  1.4869000e+004  8.2472536e-002
  1.4878000e+004  7.7977264e-002
  1.4887000e+004  8.2650161e-002
  1.4896000e+004  7.9972127e-002
  1.4905000e+004  8.5642455e-002
  1.4914000e+004  8.7650981e-002
  1.4923000e+004  8.3483631e-002
  1.4932000e+004  8.5984041e-002
  1.4941000e+004  7.9316281e-002
  1.4950000e+004  8.3319670e-002
  1.4959000e+004  8.4808985e-002
  1.4968000e+004  7.6638247e-002
  1.4977000e+004  8.0641635e-002
  1.4986000e+004  8.0983221e-002
  1.4995000e+004  8.2814123e-002
  1.5004000e+004  8.1475105e-002
  1.5013000e+004  8.6148002e-002
  1.5022000e+004  8.5820080e-002
  1.5031000e+004  8.4153140e-002
  1.5040000e+004  8.4986610e-002
  1.5049000e+004  8.9317921e-002
  1.5058000e+004  7.8974695e-002
  1.5067000e+004  8.0805597e-002
  1.5076000e+004  8.7309395e-002
  1.5085000e+004  8.3142045e-002
  1.5094000e+004  7.9644204e-002
  1.5103000e+004  8.3483631e-002
  1.5112000e+004  8.0805597e-002
  1.5121000e+004  7.7977264e-002
  1.5130000e+004  8.2144614e-002
  1.5139000e+004  7.3468328e-002
  1.5148000e+004  7.6802208e-002
  1.5157000e+004  8.1639067e-002
  1.5166000e+004  7.5640815e-002
  1.5175000e+004  7.4137837e-002
  1.5184000e+004  6.6131060e-002
  1.5193000e+004  8.0477674e-002
  1.5202000e+004  8.3142045e-002
  1.5211000e+004  9.0315352e-002
  1.5220000e+004  8.3142045e-002
  1.5229000e+004  8.4153140e-002
  1.5238000e+004  8.2308575e-002
  1.5247000e+004  8.0313713e-002
  1.5256000e+004  8.5642455e-002
  1.5265000e+004  9.2323878e-002
  1.5274000e+004  7.7143794e-002
  1.5283000e+004  8.0983221e-002
  1.5292000e+004  8.8320490e-002
  1.5301000e+004  7.9138657e-002
  1.5310000e+004  8.3319670e-002
  1.5319000e+004  8.3319670e-002
  1.5328000e+004  8.2472536e-002
  1.5337000e+004  8.2650161e-002
  1.5346000e+004  8.3319670e-002
  1.5355000e+004  8.9481882e-002
  1.5364000e+004  7.8974695e-002
  1.5373000e+004  9.4318741e-002
  1.5382000e+004  7.9480243e-002
  1.5391000e+004  8.7309395e-002
  1.5400000e+004  8.5478494e-002
  1.5409000e+004  8.4317101e-002
  1.5418000e+004  7.9316281e-002
  1.5427000e+004  8.0477674e-002
  1.5436000e+004  8.6311964e-002
  1.5445000e+004  8.4808985e-002
  1.5454000e+004  7.9972127e-002
  1.5463000e+004  8.1980653e-002
  1.5472000e+004  8.5478494e-002
  1.5481000e+004  8.2144614e-002
  1.5490000e+004  8.7487020e-002
  1.5499000e+004  8.7309395e-002
  1.5508000e+004  7.9316281e-002
  1.5517000e+004  8.5642455e-002
  1.5526000e+004  9.3826857e-002
  1.5535000e+004  8.4481062e-002
  1.5544000e+004  8.2650161e-002
  1.5553000e+004  8.2308575e-002
  1.5562000e+004  8.4986610e-002
  1.5571000e+004  8.8484451e-002
  1.5580000e+004  8.4808985e-002
  1.5589000e+004  9.2146253e-002
  1.5598000e+004  8.6653550e-002
  1.5607000e+004  9.3649232e-002
  1.5616000e+004  9.2651801e-002
  1.5625000e+004  9.3990818e-002
  1.5634000e+004  9.2323878e-002
  1.5643000e+004  9.7994207e-002
  1.5652000e+004  9.2815762e-002
  1.5661000e+004  8.9645844e-002
  1.5670000e+004  8.4481062e-002
  1.5679000e+004  8.2472536e-002
  1.5688000e+004  8.6311964e-002
  1.5697000e+004  8.9645844e-002
  1.5706000e+004  8.2978084e-002
  1.5715000e+004  8.4986610e-002
  1.5724000e+004  9.1312784e-002
  1.5733000e+004  1.0266710e-001
  1.5742000e+004  8.7309395e-002
  1.5751000e+004  8.7978904e-002
  1.5760000e+004  8.6475925e-002
  1.5769000e+004  8.3319670e-002
  1.5778000e+004  8.4808985e-002
  1.5787000e+004  8.8648412e-002
  1.5796000e+004  8.8484451e-002
  1.5805000e+004  8.9987430e-002
  1.5814000e+004  8.8989998e-002
  1.5823000e+004  8.8320490e-002
  1.5832000e+004  8.7650981e-002
  1.5841000e+004  8.7814942e-002
  1.5850000e+004  8.2472536e-002
  1.5859000e+004  8.9317921e-002
  1.5868000e+004  9.7652621e-002
  1.5877000e+004  9.2323878e-002
  1.5886000e+004  9.5493797e-002
  1.5895000e+004  9.7324698e-002
  1.5904000e+004  8.8648412e-002
  1.5913000e+004  9.0151391e-002
  1.5922000e+004  9.4988249e-002
  1.5931000e+004  9.1818331e-002
  1.5940000e+004  9.0820900e-002
  1.5949000e+004  9.3649232e-002
  1.5958000e+004  9.0479314e-002
  1.5967000e+004  9.5152211e-002
  1.5976000e+004  8.6475925e-002
  1.5985000e+004  8.0641635e-002
  1.5994000e+004  8.8484451e-002
  1.6003000e+004  8.8320490e-002
  1.6012000e+004  8.4153140e-002
  1.6021000e+004  9.1490408e-002
  1.6030000e+004  9.1654370e-002
  1.6039000e+004  9.5152211e-002
  1.6048000e+004  9.2487840e-002
  1.6057000e+004  9.5493797e-002
  1.6066000e+004  8.7650981e-002
  1.6075000e+004  8.6653550e-002
  1.6084000e+004  8.8156528e-002
  1.6093000e+004  9.6327267e-002
  1.6102000e+004  9.4482702e-002
  1.6111000e+004  9.6819151e-002
  1.6120000e+004  9.5152211e-002
  1.6129000e+004  9.3649232e-002
  1.6138000e+004  9.1490408e-002
  1.6147000e+004  9.5152211e-002
  1.6156000e+004  9.7160737e-002
  1.6165000e+004  9.4482702e-002
  1.6174000e+004  9.6327267e-002
  1.6183000e+004  9.0984861e-002
  1.6192000e+004  9.3485271e-002
  1.6201000e+004  9.0656938e-002
  1.6210000e+004  9.6491228e-002
  1.6219000e+004  1.0199760e-001
  1.6228000e+004  9.4824288e-002
  1.6237000e+004  9.2323878e-002
  1.6246000e+004  9.4824288e-002
  1.6255000e+004  9.8991638e-002
  1.6264000e+004  9.5493797e-002
  1.6273000e+004  9.5985681e-002
  1.6282000e+004  9.5985681e-002
  1.6291000e+004  9.3485271e-002
  1.6300000e+004  9.2651801e-002
  1.6309000e+004  9.8663715e-002
  1.6318000e+004  9.3157348e-002
  1.6327000e+004  1.0015303e-001
  1.6336000e+004  1.0049462e-001
  1.6345000e+004  8.9987430e-002
  1.6354000e+004  8.9823468e-002
  1.6363000e+004  9.3485271e-002
  1.6372000e+004  9.9989069e-002
  1.6381000e+004  9.6819151e-002
  1.6390000e+004  9.4482702e-002
  1.6399000e+004  9.5316172e-002
  1.6408000e+004  9.2993387e-002
  1.6417000e+004  9.0479314e-002
  1.6426000e+004  9.5821719e-002
  1.6435000e+004  8.7309395e-002
  1.6444000e+004  1.0065858e-001
  1.6453000e+004  9.2815762e-002
  1.6462000e+004  1.0098650e-001
  1.6471000e+004  9.2993387e-002
  1.6480000e+004  9.4482702e-002
  1.6489000e+004  9.8322129e-002
  1.6498000e+004  9.5493797e-002
  1.6507000e+004  9.3826857e-002
  1.6516000e+004  9.4482702e-002
  1.6525000e+004  9.7652621e-002
  1.6534000e+004  9.9155599e-002
  1.6543000e+004  9.1490408e-002
  1.6552000e+004  1.0366454e-001
  1.6561000e+004  9.6819151e-002
  1.6570000e+004  9.8158168e-002
  1.6579000e+004  1.0283107e-001
  1.6588000e+004  9.5152211e-002
  1.6597000e+004  9.8486091e-002
  1.6606000e+004  9.1148822e-002
  1.6615000e+004  9.7994207e-002
